sat_id,norad_cat_id,norad_follow_id,name,names,image,status,decayed,launched,deployed,website,operator,countries,telemetries,updated,citation,is_frequency_violator,associated_satellites
CKTW-0006-2841-0185-5030,52157.0,,OMNI-L1,Spark 1,,alive,,2022-04-01T00:00:00Z,,,None,US,[],2022-08-02T19:27:57.111939Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
LCSC-5849-7353-1157-6022,53378.0,,KAI 1,"RS26S, KNITU-KAI, KNRTU-KAI",,alive,,2022-08-09T00:00:00Z,,https://lyceum.kai.ru/news/new?id=12328340,None,RU,[],2022-08-14T03:16:47.717263Z,https://archive.org/details/ikhnos-identification-53378/2022-08-13T16%3A55%3A37_6325679_53378_22096J_0-OBJECT-J_0.17797247185185938_B_r24.0_f0.0.png,True,['QPUL-7014-1448-4582-3962']
LOUD-2988-1279-3422-4649,52777.0,,Veery-FS1,,,alive,,,,https://careweather.com/mission/veery-fs1-1616109923953x142756869424226500,None,,[],2022-08-04T09:41:17.421683Z,space-track.org and https://community.libre.space/t/spacex-f9-transporter-5-2022-05-25-18-35utc/9264/107,False,[]
RMLQ-3219-7901-9651-4925,99366.0,53370.0,Khayyam,,,alive,,2022-08-09T00:00:00Z,,,None,"IR,RU",[],2022-08-14T03:30:05.603211Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
KILB-3720-6406-0699-8042,53383.0,,CubeSX-HSE-2,"SXC3-213, RS21S, HSE-AIS",satellites/SXC3_rAd1Fz5.jpg,alive,,,,https://sputnix.ru/en/satellites-sputnix/for-radioamateurs,None,RU,[],2022-08-14T02:01:34.533916Z,https://archive.org/details/ikhnos-identification-53383/2022-08-13T09%3A06%3A39_6325560_53383_22096P_0-OBJECT-P_0.14632121444444124_A_r24.0_f0.0.png,True,[]
OTLB-3496-1811-8002-0742,53377.0,,MIET-AIS,SXC3-214 RS28S,satellites/SXC3_VRAhh8G.jpg,alive,,,,https://sputnix.ru/en/satellites-sputnix/for-radioamateurs,None,RU,[],2022-08-14T02:11:45.364211Z,https://archive.org/details/ikhnos-identification-53377/2022-08-13T14%3A13%3A04_6325571_53377_22096H_0-OBJECT-H_0.00026409740740973575_B_r24.0_f0.0.png,True,[]
UPJA-6543-4153-4055-9244,53386.0,,VIZARD,SXC3-215 RS33S,satellites/SXC3_CwIxdIL.jpg,alive,,,,https://sputnix.ru/en/satellites-sputnix/for-radioamateurs,None,RU,[],2022-08-14T02:18:00.921521Z,https://archive.org/details/ikhnos-identification-53386/2022-08-13T22%3A01%3A06_6325574_53386_22096S_0-OBJECT-S_0.3924172155555823_B_r24.0_f0.0.png,True,[]
YOQT-9019-0118-9280-5437,53376.0,,UTMN,SXC3-216 RS23S,satellites/SXC3_ZBlFKKP.jpg,alive,,,,https://sputnix.ru/en/satellites-sputnix/for-radioamateurs,None,RU,[],2022-08-14T02:25:18.957738Z,https://archive.org/details/ikhnos-identification-53376/2022-08-13T23%3A35%3A57_6325734_53376_22096G_0-OBJECT-G_0.45588856111112364_B_r24.0_f0.0.png,True,[]
TSYE-5592-5507-8880-3661,53384.0,,SIREN,SXC3-217 RS30S,satellites/SXC3_WBhhqqd.jpg,alive,,,,https://sputnix.ru/en/satellites-sputnix/for-radioamateurs,None,RU,[],2022-08-14T02:35:13.056296Z,https://archive.org/details/ikhnos-identification-53384/2022-08-13T23%3A29%3A45_6325596_53384_22096Q_0-OBJECT-Q_0.39198866555554446_B_r24.0_f0.0.png,True,[]
XXDG-8589-5393-3222-5405,53375.0,,Kuzbass-300,"SXC3-218, RS34S, KUZSTU",satellites/SXC3_WEqsLrs.jpg,alive,,,,https://sputnix.ru/en/satellites-sputnix/for-radioamateurs,None,RU,[],2022-08-14T02:42:18.260356Z,https://archive.org/details/ikhnos-identification-53375/2022-08-13T23%3A36%3A22_6325608_53375_22096F_0-OBJECT-F_0.4560407629629708_B_r24.0_f0.0.png,True,[]
BFTX-5845-5159-6971-7200,53381.0,,ISOI,"SXC3-219, RS19Sl, MEDEX",satellites/SXC3_Y1IVohc.jpg,alive,,,,https://sputnix.ru/en/satellites-sputnix/for-radioamateurs,None,RU,[],2022-11-16T22:48:00.654393Z,https://community.libre.space/t/observation-6747670-isoi-99358/9784,True,['JWMP-8815-6656-8906-2224']
YYOS-0902-7582-8175-2841,53373.0,,CYCLOPS,"VOENMEH, SXC3-2110 RS29S",satellites/SXC3_NOF80l6.jpg,alive,,,,https://sputnix.ru/en/satellites-sputnix/for-radioamateurs,None,RU,[],2022-10-03T14:55:00.372796Z,https://archive.org/details/ikhnos-identification-53373/2022-08-13T23%3A38%3A58_6325629_53373_22096D_0-OBJECT-D_0.4574747885185104_B_r24.0_f0.0.png,True,['DZIG-4325-4277-3849-9706']
EUTM-6475-4739-7036-7152,53382.0,,ReshUCube,"SXC3-2111, RS8S, SIBSU, SibGU",satellites/SXC3.jpg,alive,,,,https://sputnix.ru/en/satellites-sputnix/for-radioamateurs,None,RU,[],2022-10-24T18:33:30.200212Z,https://community.libre.space/t/reshucube-identification/,True,['BCHR-2666-3822-0414-1807']
EPDM-0969-2670-9539-4005,99355.0,,AZAADISAT,,satellites/Azaadisat-Logo.jpg,re-entered,2022-08-07T04:31:00Z,2022-08-07T03:48:00Z,2022-08-07T04:01:00Z,https://www.spacekidzindia.in/azaadisat/,None,IN,[],2022-08-07T10:28:52.783151Z,https://community.libre.space/t/sslv-d1-eos2-azaadisat-mission/9478/ and https://twitter.com/planet4589/status/1556143674127515649,False,['BOGO-8466-4048-8128-6544']
UDZO-6677-3907-8516-6750,99352.0,,URESAT-1,UreSat-1 / Hades-B,satellites/logo_sat3.png,future,,2022-12-18T00:00:00Z,,https://uresat.ure.es/,None,ES,[],2022-12-06T09:47:30.118662Z,https://twitter.com/ea4gqs/status/1552656412118900736,False,[]
ABXM-4898-9222-6959-5721,99354.0,53379.0,Skoltech B1,,satellites/SkoltechB1.jpg,alive,,,,https://skoltech.ru,None,RU,[],2022-08-10T17:28:17.423208Z,https://gitlab.com/librespacefoundation/satnogs-ops/-/issues/244,True,[]
BDML-1083-7096-5526-2883,99353.0,53380.0,Skoltech B2,,satellites/SkoltechB1_MM6Teqr.jpg,alive,,,,https://skoltech.ru,None,RU,[],2022-08-10T17:28:21.110472Z,https://gitlab.com/librespacefoundation/satnogs-ops/-/issues/244,True,[]
EUEU-0112-5297-2105-4789,53464.0,,TUMnanoSAT,,,alive,,,2022-08-12T09:45:00Z,https://nanosat.utm.md/,None,MD,[],2022-08-15T12:23:42.623063Z,"Identified after all other satellites from the same deployment have been identified, https://community.libre.space/t/iss-deployment-jaxa-j-ssod-22-2022-08-12-12-40-utc/9497/13",False,[]
TXQM-7768-3090-1795-9214,53463.0,,FUTABA,,satellites/63EC4C7D-3320-4764-855C-95907882C0D7.jpeg,alive,,,2022-08-12T09:45:00Z,https://www.kyutech.ac.jp/whats-new/topics/entry-8496.html,None,JP,[],2022-11-16T16:29:01.468274Z,https://archive.org/details/ikhnos-identification-53463/2022-08-15T10%3A41%3A08_6332056_53463_98067UC_0-OBJECT-UC_0.7010609214814849_B_r24.0_f0.5.png,False,[]
VNRS-0413-3415-7769-6012,53462.0,,HSU-SAT1,,,alive,,,2022-08-12T09:45:00Z,https://trifne.futuresci.org/hsu-sat1/,None,JP,[],2022-08-15T12:08:55.636985Z,https://archive.org/details/ikhnos-identification-53462,False,[]
BMIA-4278-8868-6922-2242,99347.0,53371.0,Polytech Universe 1,,,alive,,,,,None,RU,[],2022-08-14T03:23:57.058517Z,https://twitter.com/HAMSATNL/status/1557818136635887616,True,[]
BIBQ-3650-2732-6215-9835,99348.0,53372.0,Polytech Universe 2,,,alive,,,,,None,RU,[],2022-08-14T03:24:05.101865Z,https://twitter.com/HAMSATNL/status/1557818136635887616,True,[]
CFUC-5547-0998-3244-8282,99346.0,,Lunar-IceCube,,,alive,,2022-11-15T00:00:00Z,,,None,US,[],2022-11-16T08:50:15.770660Z,https://sgcderek.github.io/blog/artemis-1.html,False,[]
OYAG-5763-8859-2035-4062,99345.0,,OMOTENASHI,Outstanding MOon exploration Technologies demonstrated by NAno Semi-Hard Impactor,,alive,,2022-08-29T00:00:00Z,,,None,"JP,US",[],2022-11-17T18:02:36.666045Z,https://sgcderek.github.io/blog/artemis-1.html,False,[]
GARM-1563-5597-4412-1588,37793.0,,AprizeSat-6,"EV 6, exactView 6, Myriota 2",,alive,,2011-08-17T00:00:00Z,,,None,US,[],2022-12-22T11:40:48.925248Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
PGXS-0999-2535-6993-5240,48252.0,,Tianqi-9,Tianqi Xingzuo 09,,alive,,2021-04-27T00:00:00Z,,,None,CN,[],2023-01-05T08:32:43.433366Z,https://r4uab.ru/satellite-frequencies-band-400-403-mhz/,False,[]
CQOD-6844-7035-7264-5887,51827.0,,Object D,,,alive,,2022-02-17T00:00:00Z,,,None,CN,[],2022-10-20T21:58:58.728093Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ACWN-5330-7989-4558-3161,51841.0,,Anxi Tieguanyin 1,"Jilin-1 GaoFen 03D 18, 2022-019T",,alive,,2022-02-27T00:00:00Z,,,None,CN,[],2022-12-06T09:38:23.884750Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XKUH-3270-0013-3739-7799,99343.0,,ARTEMIS 1,,,alive,,2022-11-15T00:00:00Z,,,None,US,[],2022-11-18T05:06:01.259727Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
KJRI-2084-2743-2586-8496,99344.0,,Team Miles,,,future,,2022-08-29T00:00:00Z,,,None,,[],2022-08-29T14:56:33.813796Z,https://sgcderek.github.io/blog/artemis-1.html,False,[]
PLSY-8313-9770-6619-1593,99342.0,53769.0,D3,,,alive,,,2022-09-06T00:00:00Z,http://adamus-d3-website.herokuapp.com/,None,US,[],2022-09-10T11:31:06.151584Z,https://mobile.twitter.com/Nanoracks/status/1567118315385937922,False,[]
UVOC-4383-3559-4678-1045,99341.0,53771.0,JAGSAT-1,,satellites/JagSat-1.jpg,alive,,2022-07-15T00:00:00Z,2022-09-06T00:00:00Z,https://www.jagsatmission.com/,None,US,[],2022-09-10T11:28:27.506721Z,https://mobile.twitter.com/Nanoracks/status/1567118315385937922,False,[]
XYKA-7932-5497-6369-4013,99339.0,53770.0,BeaverCube,,,alive,,2022-07-15T00:00:00Z,2022-09-06T00:00:00Z,,None,US,[],2022-09-10T11:30:57.120275Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
GGNB-3914-9869-0558-4363,99337.0,53958.0,QUBIK 3,,satellites/qubik_enI2z6e.jpg,re-entered,2022-10-03T17:00:00Z,2022-10-01T07:01:00Z,2022-10-01T08:02:57Z,https://libre.space/projects/qubik/,LSF,GR,[{'decoder': 'qubik'}],2022-10-03T19:17:29.894370Z,https://community.libre.space/t/firefly-alpha-launch-to-the-black-2022-09-11-22-00-utc/9596/,False,[]
LTID-3217-2294-2230-4630,99336.0,53958.0,QUBIK 4,,satellites/qubik_MDHA5Rw.jpg,re-entered,2022-10-03T17:00:00Z,2022-10-01T07:01:00Z,2022-10-01T08:02:57Z,https://libre.space/projects/qubik/,LSF,GR,[{'decoder': 'qubik'}],2022-10-03T19:20:34.732172Z,https://community.libre.space/t/firefly-alpha-launch-to-the-black-2022-09-11-22-00-utc/9596/,False,[]
JLMQ-2253-6677-1326-3409,99334.0,53956.0,GENESIS-G,"ASTROLAND-1, AM2SAT",,re-entered,2022-10-03T17:00:00Z,2022-10-01T07:01:00Z,2022-10-01T08:02:57Z,,None,ES,[],2022-10-03T19:21:31.389180Z,https://community.libre.space/t/firefly-alpha-launch-to-the-black-2022-09-11-22-00-utc/9596/,False,[]
RKMM-1325-2586-7575-2003,99335.0,53956.0,GENESIS-J,"ASTROLAND-2, AM3SAT",satellites/Screenshot_20221004_161053_Chrome.jpg,re-entered,2022-10-04T04:00:00Z,2022-10-01T07:01:00Z,2022-10-01T08:02:57Z,,None,ES,[],2022-10-05T00:03:29.347710Z,https://community.libre.space/t/firefly-alpha-launch-to-the-black-2022-09-11-22-00-utc/9596/,False,[]
DTNN-8596-1250-2865-8042,99333.0,53956.0,FOSSASAT-1B,,,re-entered,2022-10-03T17:00:00Z,2022-10-01T07:01:00Z,2022-10-01T08:02:57Z,,None,ES,[],2022-10-03T19:21:14.229154Z,https://community.libre.space/t/firefly-alpha-launch-to-the-black-2022-09-11-22-00-utc/9596/,False,[]
BDAE-2120-3566-3076-2316,99332.0,53955.0,Serenity,WU2M,satellites/Serenity-small-1-225x300.jpg,re-entered,2022-10-05T00:00:00Z,2022-10-01T07:01:00Z,2022-10-01T08:00:57Z,https://tis.org/serenity-satellite/,None,,[],2022-10-06T17:06:27.805036Z,space-track.org,False,[]
ZYWS-7830-2223-1304-3955,53043.0,,Starlink 4362,,satellites/starlink.jpeg,alive,,2022-07-11T00:00:00Z,,,None,US,[],2022-09-12T19:20:07.499806Z,https://planet4589.org/space/stats/star/spl52/index.html,False,[]
NVQF-0312-3836-8257-7476,53676.0,,Starlink 4621,,satellites/starlink_vOSS9XQ.jpeg,alive,,2022-08-31T00:00:00Z,,,None,US,[],2022-09-12T19:20:02.172722Z,https://planet4589.org/space/stats/star/spl60/index.html,False,[]
FXQN-5631-7826-5959-0279,53468.0,,Starlink 4400,,satellites/starlink_W5Dg4IK.jpeg,alive,,2022-08-12T00:00:00Z,,,None,US,[],2022-09-12T19:19:54.758133Z,https://planet4589.org/space/stats/star/spl57/index.html,False,[]
BLVS-3673-7035-3995-4779,53204.0,,Starlink 4410,,satellites/starlink_0Mx0rDB.jpeg,alive,,2022-07-22T00:00:00Z,,,None,US,[],2022-09-12T19:19:49.144740Z,https://planet4589.org/space/stats/star/spl54/index.html,False,[]
KWKS-3617-1006-4623-4707,49144.0,,Starlink 3100,,satellites/starlink_Ci7vR2c.jpeg,alive,,2021-09-14T00:00:00Z,,,None,US,[],2022-09-12T19:19:44.240324Z,https://planet4589.org/space/stats/star/spl32/index.html,False,[]
TZHJ-3662-8598-5142-4968,44716.0,,Starlink 1010,,satellites/starlink_yFDXJ20.jpeg,alive,,2019-11-11T00:00:00Z,,,None,US,[],2022-09-12T19:19:37.056259Z,https://planet4589.org/space/stats/star/spl02/index.html,False,[]
ETIK-9194-3681-8498-8460,99331.0,,DART,LiciaCube,,alive,,,,,ESA,"IT,US",[],2022-09-16T05:21:56.843898Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
MMZL-7798-8557-0116-9958,53807.0,,BLUEWALKER-3,,satellites/bluewalker-3.jpg,alive,,,,,None,US,[],2022-10-07T08:21:04.551213Z,https://community.libre.space/t/bluewalker-3-strf-results-oct-3-16-50-oct-4-01-13-utc/9671,True,['AOUY-9573-6208-5402-1367']
KXSD-2897-1151-9206-3293,99310.0,,Test Satellite,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.454804Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
PCHF-2207-1746-7118-3328,99311.0,,Test Satellite 1,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.434714Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
BMHR-3973-0901-4502-7915,99312.0,,Test Satellite 2,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.514086Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
AYJT-1731-1066-8408-9249,99313.0,,Test Satellite 3,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.491586Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
PFNX-3153-5096-8641-1536,99314.0,,Test Satellite 4,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.461041Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
NNMB-6793-1100-6897-2996,99315.0,,Test Satellite 5,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.427631Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
PLOI-1724-9234-4717-4988,99316.0,,Test Satellite 6,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.519586Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
EPKV-3390-0702-2904-1796,99317.0,,Test Satellite 7,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.497524Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
TVQG-2856-5684-6865-2491,99319.0,,Test Satellite 9,,,re-entered,,,,,None,,[],2022-10-03T18:02:51.730262Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
MQSI-6462-1133-7813-8820,99318.0,,Test Satellite 8,,,re-entered,,,,,None,,[],2022-10-03T18:02:47.141357Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
BTXS-2170-5133-1879-6017,99300.0,,Test Satellite 10,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.404312Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
LTRA-9097-9770-3291-7037,99301.0,,Test Satellite 11,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.387766Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
LLHH-6487-2797-7993-3839,99302.0,,Test Satellite 12,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.473858Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
QTWO-0076-0759-3938-7198,99303.0,,Test Satellite 13,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.412534Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
SAHW-2440-5366-3575-2966,99307.0,,Test Satellite 17,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.420323Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
OYKL-9395-0104-4737-0729,99305.0,,Test Satellite 15,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.479617Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
FPTU-0882-4036-9740-8392,99304.0,,Test Satellite 14,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.508734Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
QXRI-3040-5604-9680-4695,99308.0,,Test Satellite 18,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.503199Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
WVIP-9527-1063-1873-5207,99306.0,,Test Satellite 16,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.448315Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
BISY-4502-4309-8809-0457,99309.0,,Test Satellite 19,,,re-entered,,,,,None,,[],2022-10-03T14:22:34.485390Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
FSSK-6949-2964-0842-4335,54023.0,,ARGOS-4,"OTB-3, GAzelle",satellites/argos.png,alive,,2022-10-07T00:00:00Z,,https://www.nesdis.noaa.gov/next-generation/argos-4-launch,None,US,[],2022-12-12T08:11:44.892742Z,https://www.itu.int/online/snl/satbandold_snl.sh?ntc_id=122545046,False,[]
XTMK-4385-4786-6323-7886,99328.0,,MAGNARO A,"MAGNARO-Tigris, JJ2YXF",satellites/MAGNARO-Tigris.png,re-entered,,2022-10-11T00:50:43Z,,http://nanosat.nuae.nagoya-u.ac.jp/MAGNARO_web/MAGNARO_index.html,None,JP,[],2022-10-12T02:19:36.576004Z,https://www.jaxa.jp/press/2022/10/20221010-1_j.html,False,[]
JNUJ-4720-1912-3363-7216,99326.0,,MITSUBA-1,,satellites/mitsuba.png,re-entered,,2022-10-11T00:50:43Z,,https://www.kenkai.jaxa.jp/kakushin/kakushin03.html#mitsuba,None,JP,[],2022-10-12T02:19:36.584656Z,https://www.jaxa.jp/press/2022/10/20221010-1_j.html,False,[]
RUCS-7931-1167-2951-1385,99325.0,,KOSEN-2,,satellites/kosen-2.jpg,re-entered,,2022-10-11T00:50:43Z,,https://bit.ly/3jI5ONg,None,JP,[],2022-10-12T02:19:36.591753Z,https://www.jaxa.jp/press/2022/10/20221010-1_j.html,False,[]
AMZA-3497-0568-3401-5434,99324.0,,WASEDA-SAT-ZERO,,satellites/waseda-sat.png,re-entered,2022-10-11T00:59:43Z,2022-10-11T00:50:43Z,,http://www.miyashita.mmech.waseda.ac.jp/Waseda-Sat-Zero/index.html,None,JP,[],2022-10-13T11:55:20.027643Z,https://www.jaxa.jp/press/2022/10/20221010-1_j.html,False,[]
IFAK-3371-7633-1634-0925,99323.0,,FSI-SAT 1,"JS1YJV, Future Science Institute Satellite 1",satellites/FSI-sat.jpg,re-entered,,2022-10-11T00:50:43Z,,https://trifne.futuresci.org/fsi-sat/,None,JP,[],2022-10-12T02:19:36.606309Z,https://www.jaxa.jp/press/2022/10/20221010-1_j.html,False,[]
BIKL-7131-7194-1098-3551,99327.0,,MAGNARO B,"MAGNARO-Piscis , JJ2YXG",satellites/MAGNARO-Piscis.png,re-entered,,2022-10-11T00:50:43Z,,http://nanosat.nuae.nagoya-u.ac.jp/MAGNARO_web/MAGNARO_index.html,None,JP,[],2022-10-12T02:19:36.613184Z,https://www.jaxa.jp/press/2022/10/20221010-1_j.html,False,[]
GDSI-4670-7567-7941-5897,53368.0,,Taijing-1 01 or 02,,satellites/taijing-1-01__1.jpg,alive,,2022-08-09T00:00:00Z,,,None,CN,[],2022-10-13T14:32:12.453136Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
HKNJ-5808-9467-1239-6592,99320.0,,EIRSAT-1,,satellites/eirsat-1.png,future,,,,https://www.eirsat1.ie/,None,IE,[],2022-10-15T09:58:23.169203Z,https://www.eirsat1.ie/,False,[]
HUNW-6973-2030-4958-5201,46912.0,,KSM1-A,,,alive,,2020-11-07T00:00:00Z,,,None,LU,[],2022-10-15T10:08:37.286823Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
MWRL-6562-0983-3996-2101,46914.0,,KSM1-B,,,alive,,2020-11-07T00:00:00Z,,,None,LU,[],2022-10-15T10:08:53.901814Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
ZQAV-4893-1919-8347-2035,46906.0,,KSM1-C,,,alive,,,,,None,LU,[],2022-10-17T21:19:22.043006Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
JWSU-6284-1667-7528-7658,51098.0,,STORK-3,,satellites/stork-1__1_0lvVYBH.jpg,alive,,2022-01-13T00:00:00Z,,,None,PL,[],2022-10-20T22:00:52.935319Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
YTUM-9506-8517-5231-7089,53754.0,,SHERPA-LTC2,,satellites/sherpa-ltc-2_varuna-tdm__1.jpg,alive,,2022-09-05T00:00:00Z,,,None,US,[],2022-10-20T22:00:47.575815Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
TRPL-5967-8308-1579-8630,53367.0,,Object A,,,alive,,2022-08-09T00:00:00Z,,,None,CN,[],2022-10-20T21:58:05.213312Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
SYCH-4070-5435-2059-3481,43559.0,,LEMUR 2 ALEXANDER,,satellites/24c826a550d711022b371e6bbaa693a786caccb9.jpeg,alive,,2018-05-21T00:00:00Z,,,None,US,[],2022-11-27T17:43:38.137199Z,https://community.libre.space/t/lemur-2-alexander-strf-bandscan/9824,False,[]
HFGS-4792-7267-6562-6858,43663.0,,Object B,,,alive,,2018-10-29T00:00:00Z,,,None,CN,[],2022-10-24T02:59:02.807901Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
PTXD-4514-0747-9499-7521,43665.0,,Object D,,,alive,,2018-10-29T00:00:00Z,,,None,CN,[],2022-10-24T02:59:23.547570Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XWTX-3100-8924-6311-9373,43664.0,,Object C,,,alive,,2018-10-29T00:00:00Z,,,None,CN,[],2022-10-24T02:59:29.599016Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
BWUQ-1126-2556-9888-6948,20439.0,,PACSAT,AO-16,,alive,,,,,None,,[],2022-10-24T03:33:03.640313Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
COWJ-3612-9468-2545-3653,43668.0,,Object G,,,alive,,2018-10-29T00:00:00Z,,,None,CN,[],2022-10-24T11:04:02.453341Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
RBJX-0887-6763-7405-8492,44882.0,,Object D,,,alive,,2019-12-20T00:00:00Z,,,None,CN,[],2022-10-27T04:49:38.887735Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
YDPA-1298-3896-7189-0939,99299.0,,SPRITE,,satellites/LASP-SPRITE.jpg,future,,,,https://lasp.colorado.edu/home/missions/sprite/,None,US,[],2022-10-27T06:31:11.355082Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
KEFI-5322-7167-3600-7282,99298.0,,PVDX,,satellites/BSE-PVDX.jpg,future,,,,https://brownspace.org/pvdx/,None,US,[],2022-10-27T06:31:27.967119Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
TJHB-8279-6294-1593-9842,52741.0,,OP15 FLT1,TYVAK-0820,,alive,,2022-05-25T00:00:00Z,,,None,US,[],2022-10-27T09:00:01.524838Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
LOFO-8612-8131-7630-3874,99297.0,,AMBER-1,,satellites/amber-1.jpg,future,,,,https://sa.catapult.org.uk/projects/amber-1/,None,GB,[],2022-10-27T17:59:45.141091Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
PFSL-1691-4200-1300-4472,99293.0,,PROMETHEUS-2A,,satellites/Prometheus2.jpg,future,,,,https://www.airbus.com/en/newsroom/press-releases/2022-09-uk-built-prometheus-2-imaging-and-monitoring-cubesats-on-track-for,None,GB,[],2022-10-27T17:58:45.125019Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
DXUR-4805-2458-3507-8403,99294.0,,PROMETHEUS-2B,,satellites/Prometheus2_0Ybau1D.jpg,future,,,,,None,GB,[],2022-10-27T17:58:53.814951Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
WYDE-6330-1057-1921-8166,99295.0,,CIRCE-1,,satellites/CIRCE.jpg,future,,,,https://www.gov.uk/government/news/circe-space-weather-suite-announced-for-first-uk-satellite-launch,None,US,[],2022-10-27T18:00:15.938110Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XRQT-1510-6197-3499-1107,99296.0,,CIRCE-2,,satellites/CIRCE_tFvQmSl.jpg,future,,,,https://www.gov.uk/government/news/circe-space-weather-suite-announced-for-first-uk-satellite-launch,None,US,[],2022-10-27T17:59:06.787584Z,CITATION NEEDED - https://xkcd.com/285/,False,['GETZ-3271-4379-2915-6570']
DKXM-0957-7924-4757-0455,99292.0,,Stork 6,,,alive,,,,,None,,[],2022-10-27T18:14:49.201929Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XEJD-2825-3333-5847-1008,44402.0,,LEMUR 2 WANLI,,,alive,,2019-07-05T00:00:00Z,,,None,US,[],2022-10-28T07:52:05.874290Z,CITATION NEEDED - https://xkcd.com/285/,False,[]
XRJJ-0463-2781-5484-1167,39435.0,,WREN,,satellites/wren.jpg,alive,,,,https://amsat-uk.org/2013/10/24/wren-a-ham-radio-sstv-pocketqube/,None,DE,[],2022-11-02T21:09:12.874734Z,Check if it is came back alive,False,[]
QMPQ-1018-9980-9755-6399,41871.0,,LEMUR 2 XIAOQING,,,alive,,2016-10-17T00:00:00Z,,,None,US,[],2022-11-12T07:39:33.409810Z,found using strf scan on 401 MHz,False,[]
QWMK-0823-5373-1250-4835,52772.0,,CPOD FLT1,TYVAK-0032,,alive,,2022-06-25T00:00:00Z,,,None,US,[],2022-11-12T07:39:15.292297Z,found using strf scan on 401 MHz,False,[]
TLZR-1993-2564-0036-4315,54816.0,,CAS-10,"HO-119, XW-4, HOPE-4",satellites/XW-4.jpg,alive,,2022-12-18T00:00:00Z,,,None,"CN,MO",[],2023-01-06T06:49:22.722422Z,space-track.org and network observations,False,['VCIQ-3591-2954-8941-6637']
